Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
04000299,739731,8,7.2,4.8,5.75,7,,N1,,,6.25
04000301,738035,6.25,8.2,8.4,5.5,7.25,,N1,,,8.25
04000303,739734,6,7.4,8.6,6.5,9,,N1,,,6.5
04000298,738034,5.25,7.6,7.2,4.5,6,,N1,,,7.5
04000300,739356,6.75,8.2,7.6,7.75,5.75,,N1,,,7
04000302,740157,5,8.2,6.2,3,3.75,,N1,,,8
04000304,739735,4,5.6,4.2,4.25,7.25,,N1,,,3.25
04000305,738036,8,6.8,6.2,7.25,6.75,,N1,,,3.75
04000306,740158,5.75,7.2,4.6,6.25,6.25,,N1,,,8.25
04000308,739357,6.75,7,7.6,7.25,9,,N1,,,6.5
04000307,739732,6.25,6.2,3.6,4.25,7,,N1,,,4.5
04000309,731004,4.5,7.6,6.4,7.75,5.5,,N1,,,4.75
04000310,738037,5,8.2,7.6,5.25,7.25,,N1,,,7.25
04000311,739733,4.5,8,6.2,6.5,7,,N1,,,4.5
04000315,739762,6.5,7.6,8.2,4.75,5.25,,N1,,,9
04000317,740159,6.25,8.6,6.4,8.5,7,,N1,,,8.75
04000318,731843,4.25,8.6,6.8,7.5,5,,N1,,,8.5
04000312,739358,5,8.2,4.6,8.25,7.5,,N1,,,8.25
04000319,739757,5.25,8.8,3.2,7.75,5.75,,N1,,,8.5
04000321,739763,3.25,7.6,7,1.5,4.5,,N1,,,7
04000322,739359,5,7.2,5.2,7,6.25,,N1,,,6
04000314,731432,4.25,7,5.8,3.75,6,,N1,,,7.75
04000316,738038,5.25,8,8,8.5,6.25,,N1,,,8.25
04000320,738039,5.75,8.8,7.4,8.5,7.25,,N1,,,9
04000323,739760,5.75,8.2,8.6,6,8,,N1,,,8.25
04000324,732277,,8.8,7,,8,,N1,,,
04000325,738040,5.25,8.2,8,4,7.25,,N1,,,8
04000326,739764,7.5,7.4,7.8,7.75,7.25,,N1,,,8
04000327,732278,6.25,7,6.4,3.75,5,,N1,,,8.75
04000329,738041,5,8.4,7.8,5.25,7,,N1,,,8.25
04000331,730947,6,8.2,7.6,4.75,5.75,,N1,,,7.25
04000330,739765,6.25,8,5.2,9.75,5.25,,N1,,,8
04000334,739766,4.25,6.4,5,6,7.25,,N1,,,4.75
04000328,739758,4.5,6.6,4,3.25,5.5,,N1,,,7
04000333,739360,7.25,8,4,8.5,5,,N1,,,8
04000335,730975,6.25,7.8,3.8,7.75,7,,N1,,,7.5
04000332,739759,5,8.6,4,8,6,,N1,,,8
04000336,738042,6.25,8.6,4.4,7,6.75,,N1,,,8
04000337,739761,6.25,7.6,5.2,7.5,8.25,,N1,,,6.5
04000338,738502,,,,,7,8.25,,9.5,,
04000339,731383,,7.8,,6.75,,,,,,6
04000342,739773,6.75,8.6,5.4,8,5.75,,N1,,,7.5
04000341,738043,4,8.2,9.6,4.5,,,N1,,,7.75
04000345,738044,6.25,7.8,7.2,8.25,5.5,,N1,,,8.25
04000343,739361,6.5,7.2,5,7,7.5,,N1,,,5.75
04000346,739770,7.5,7.4,5.8,6.5,6.5,,N1,,,6.5
04000344,731384,,5.2,2.4,,,,N1,,,
04000340,739769,4.25,8.4,3.6,6.75,3.75,,N1,,,7
04000347,739774,6.25,8.6,8.6,7,7.5,,N1,,,9
04000348,739362,4,8.8,2,8.25,7,,N1,,,8.25
04000349,738045,6,7.8,4.6,8.25,6.75,,N1,,,7.75
04000350,739771,4.75,7.6,5.2,6.25,5.5,,N1,,,7
04000351,740160,6.25,8.4,7.8,6.75,6.75,,N1,,,7.5
04000352,739767,5.5,8.6,8,4.75,6.25,,N1,,,7.25
04000353,739363,8,8.2,,7.25,6.5,,,,,5
04000355,731899,6.25,9,8.6,8.75,7,,N1,,,8.5
04000354,738046,7.5,8.2,8.6,8,6.5,,N1,,,9.25
04000357,731925,4.5,7.4,4.2,7,7,,N1,,,7.75
04000356,739364,5,7.8,5.2,6.5,5.5,,N1,,,8
04000358,739768,7.5,7.8,4.8,6.25,7.5,,N1,,,6.5
04000360,738497,,,,,8.25,8.75,,9.5,,
04000361,738048,5,7,4,6.25,6.75,,N1,,,5.5
04000362,738049,8.75,8.8,5.6,9,5.5,,N1,,,4.75
04000359,738047,4.5,8.4,4.8,9,5.75,,N1,,,8.25
04000364,738050,,7.6,7.4,,8.5,,N1,,,
04000365,738051,6,7.8,5.6,7.25,7,,N1,,,8
04000367,739788,9,7.6,5.8,8.25,7,,N1,,,8
04000366,738498,,1.4,3,,6.25,5.5,N1,4,,
04000368,739772,5.5,7,6,4.25,6.75,,N1,,,6.75
04000369,739794,6,7.6,5.6,6,7.25,,N1,,,7
04000372,739791,5.5,8.8,8.2,8.75,5,,N1,,,9.5
04000370,738052,4.25,7.8,5,5.25,6.5,,N1,,,3.5
04000371,739789,6,7.2,5.8,7.25,5,,N1,,,7.25
04000374,730130,6,7,6.6,4,7,,N1,,,7
04000373,730064,8,8.2,6,8.25,6.75,,N1,,,6.75
04000375,738053,3.5,5.6,4.2,4.75,6,,N1,,,3
04000376,739792,5,8,8.8,3.25,4.25,,N1,,,8
04000377,739795,6,6.6,8.6,6,5.25,,N1,,,7
04000378,730158,6.5,7,7.4,8.25,7.5,,N1,,,6
04000381,738055,4.75,7.6,4.2,4.25,7.5,,N1,,,7
04000379,738054,7.75,7.4,4.6,8.75,6,,N1,,,3.5
04000382,730552,6,8.8,7.4,4.25,6.25,,N1,,,7.75
04000383,730553,3,5.2,3.8,7.25,5.25,,N1,,,5.75
04000384,739715,5.75,6.6,5,7.25,6.25,,N1,,,6.25
04000380,739714,6.5,8.2,3.4,7.5,6.75,,N1,,,7.25
04000387,738057,4.75,7.4,4.8,7.75,6,,N1,,,4.75
04000385,738056,4.5,7,2.8,6.25,5.5,,N1,,,5
04000388,739793,5.25,7.8,8.6,6.25,6.25,,N1,,,8.75
04000386,740161,5,4.2,6.8,7.5,4.5,,N1,,,4.75
04000389,739796,7.25,8,7.6,5.75,5.75,,N1,,,6.75
04000391,739716,7.75,8.2,4.2,7.75,4,,N1,,,8
04000393,739797,7,8,9,6.75,6.5,,N1,,,7.75
04000394,739802,5.5,7.8,7.8,7.5,7.5,,N1,,,8.25
04000392,739790,2,8.4,,9.5,,,,,,8
04000396,739717,,,7.8,,9,6.5,N1,8.5,9.25,
04000397,729718,,,8.4,,8.75,,N1,,9.25,
04000399,740162,,4.4,7.2,,8.25,8.25,N1,6.5,9,
04000395,738505,,,6.6,,8.5,6.25,N1,8,8.25,
04000398,729719,9,8.4,6.4,9.5,6.25,,N1,,,
04000400,738100,,8,8.4,,,,N1,,,7.5
04000401,739798,,8.2,,8,,,,,,7.25
04000403,738499,,,,,7.5,5.5,,6,,
04000402,731478,,,,,7,4.75,,3,,
04000408,739799,,5.6,2.8,4.25,,,N1,,,4.25
04000404,738506,,6.6,7,,8.5,5.25,N1,6,9.75,
04000405,731479,,8.4,,7,,,,,,6
04000409,738503,,,,,0,6.25,,8.75,,
04000410,731480,,8.8,,9,,,,,,8.5
04000406,738424,,6.2,6.4,,7.25,,N1,,,
04000407,739718,,,,,8.75,9,,8.25,,
04000411,731481,,7.6,8.6,,8.25,,N1,,,
04000413,731482,,6.2,5.2,,8.5,,N1,,,
04000412,738425,,8.2,,9,,,,,,8.25
04000416,738500,,5.8,3,,4.25,7.25,N1,3.5,7,
04000414,731897,5,7.8,,6.25,,,,,,7
