Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
06000371,87492,,4.8,3.8,,5.25,6.75,N1,6.5,8.75,
06000372,88010,,5.8,1.8,,5.75,6.75,N1,6.75,8.5,
06000374,87550,,5,1.8,,5.25,6.25,N1,5.25,7.5,
06000375,88008,,2.4,3.2,,6,6,N1,5.75,8.25,
06000373,87960,,3.6,2.2,,4,4.5,N1,4,3,
06000376,87961,,3.8,3.2,,3.5,7,N1,3.5,6.25,
06000377,87840,,,,,3.75,6.5,,7.75,,
06000378,87551,,6.4,4.8,,4.25,7.75,N1,6.25,8.25,
06000379,82567,,,,,8,8.5,,8.5,,
06000380,83497,,4,2.2,,4.25,5,N1,6.75,8.5,
06000381,87962,,4,2.8,,4.75,4,N1,3.75,5.75,
06000382,83503,,2.2,,,3.5,7,,5,,
06000383,87493,,4.4,3,,6,7,N1,4.75,7,
06000384,88009,,,,,3.75,6.75,,6,,
06000385,83504,,2.4,,,3.75,4.5,,4,,
06000386,83505,,2.6,,,4,5.5,,4,,
06000388,83528,,2.6,,,4,6.5,,6.25,,
06000387,87494,,2.6,3.6,,4,6.5,N1,6.25,7,
06000389,87552,,4.6,3.2,,7.5,6.25,N1,5.5,5.5,
06000390,88022,,5.6,3.2,,6.75,9.5,N1,10,9.25,
06000391,87495,,4.8,2.8,,6.25,7,N1,5.25,8,
06000392,87553,,4.8,2.4,,4.75,5.75,N1,7,7.75,
06000393,88025,,4.2,1.8,,5.5,7.25,N1,6.25,7.5,
06000394,87554,,3.4,1.8,,3,3.5,N1,3.25,4.75,
06000395,88023,,6.2,3.6,,5.5,8.25,N1,7.5,7,
06000398,88024,,4.8,,,1.75,6.75,,5,,
06000397,87555,,3.2,4.4,,5.75,5.25,N1,4.75,6.25,
06000396,87496,,5.8,3,,5.5,4.75,N1,6.25,7.5,
06000399,87497,,3.8,,,2,4.5,,4.25,,
06000401,87963,,2.6,3,,5.5,3.25,N1,4.5,5.25,
06000400,88028,,4.4,2.6,,5.25,4.75,N1,5.25,6.25,
06000402,87498,,4.6,3.8,,7.5,7.25,N1,7.25,8,
06000403,88026,,2.2,2.2,,4.75,4.25,N1,4.25,5,
06000405,87841,,3.4,2.4,,5,6.5,N1,4.25,7,
06000404,87556,,6.4,2.8,,6,6,N1,4.75,7.75,
06000406,87964,,3,4,,7,7,N1,5.75,8,
06000407,87499,,2,2.2,,3,5.25,N1,6,7,
06000408,88027,,4.8,,,3.5,4,,5.75,,
06000411,87965,,3.4,2.8,,7.5,6.75,N1,7,8.5,
06000409,88029,,3,2.8,,4,4.25,N1,4.25,5.5,
06000410,87500,,2.6,2,,4.5,6.25,N1,5.25,6.75,
06000412,87557,,2.4,,,5,4.75,,4.5,,
06000413,88363,,4.6,3.4,,5.25,6,N1,7,7,
06000415,87501,,7,4.8,,7.25,8,N1,7.75,7.5,
06000414,82568,,3,2.4,,5.75,4.75,N1,3.75,4.5,
06000416,86196,,3.2,2.8,,4.75,4.25,N1,4,7.25,
06000417,87558,,6.8,6.2,,6.75,8,N1,8.5,9.25,
06000418,87842,,7.4,,,7.75,,,8.75,,
06000419,87966,,3.2,3.6,,2.5,4.5,N1,4.75,6,
06000421,87559,,6.6,3.2,,6.5,6.5,N1,6.75,7,
06000423,88364,,4.4,2.8,,6.5,7,N1,7,9,
