Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
07000383,650330,3.75,8.8,3.6,9,7.25,,N1,,,8.5
07000385,645658,,5.6,,5.5,,,,,,5.5
07000386,649351,,3,2.8,,5,5.75,N1,5.5,8.25,
07000388,650331,6.5,9,8.4,4.75,6.75,,N1,,,8.25
07000384,646130,,,,,2,5.25,,5.5,,
07000387,650694,7,9,8.8,4.25,5.5,,N1,,,8.25
07000389,649352,,,,,5,7.25,,4.75,,
07000390,650699,7.5,8.4,8.2,7,6,,N1,,,8.75
07000391,649353,,7,9.6,,8.75,7.25,N1,6.5,9.5,
07000392,651167,,6.6,5.2,,9,9.25,N1,9.75,8.25,
07000394,649358,,5,3.4,,7.25,6.75,N1,6.75,7.75,
07000393,649349,,7.4,5.2,,9,8,N1,9.75,9.5,
07000395,651168,,5.4,5.8,,8.75,8,N1,8,7.5,
07000397,649359,,7.2,5.8,,8.5,8.5,N1,9.25,9,
07000398,649360,,6.4,4.4,,6.5,7,N1,7.5,7.5,
07000396,649354,,6.4,4.4,,6.75,7.75,N1,6.75,7.75,
07000399,645661,,4.8,4.4,,5.5,5.75,N1,4,5.75,
07000400,651604,6,7.8,6.2,8.75,7.25,,N1,,,7
07000401,649355,,6.6,4.4,,6.25,7.5,N1,7.25,7.5,
07000402,649350,,5.6,4,,6.25,5.75,N1,5.5,7.25,
07000407,650332,6.5,8.2,3.8,7.5,6.5,,N1,,,8
07000405,650741,7.75,8.8,9,7.25,7,,N1,,,8.25
07000403,650740,7.5,7.2,9.6,5,6.5,,N1,,,8
07000406,651184,6.75,7.2,3.8,5.25,5.75,,N1,,,6.75
07000404,645662,,8.2,,,6,,,9,,
07000408,649363,,7.6,6.2,,8.25,5,N1,5.25,7.75,
07000409,649364,,,,,6.25,8.25,,7.5,,
07000410,649370,,7.2,3.6,,7.25,7.75,N1,8.75,8.5,
07000411,650745,8.5,9,7,8.5,7.75,,N1,,,8
07000417,649371,,8.6,,,8.75,8,,7.25,9.75,
07000415,645663,5.25,8,4.2,7.75,5.75,,N1,,,8
07000412,650333,,4.8,6.2,,9.25,7.5,N1,8.25,9,
07000416,649366,,,,,4,9,,9.5,,
07000413,649365,,,,,4.5,5.5,,2.75,,
07000419,645664,,8,8,,8.25,7.25,N1,7.75,9.25,
07000418,650334,5.75,8.4,9,6.5,7,,N1,,,7
