Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
08000257,806158,,2.6,,,4.75,5.25,,4.25,,
08000258,693074,,6.4,5.6,,8,8,N1,8,9.5,
08000259,806159,6.75,8.4,4.4,7.75,7.5,,N1,,,9.5
08000260,693927,,4.6,3.2,,9,9.5,N1,8.75,9,
08000261,693507,,6.4,3.2,,9,8.75,N1,9.25,9,
08000264,806179,,5.8,,,8.5,7.5,,6.5,,
08000263,693075,3.5,5.8,3.4,4,7.5,,N1,,,3.5
08000262,806160,,5.4,,,4.5,5.75,,6,,
08000265,693479,,7.8,3.4,,8.25,6.5,N1,5.75,7.5,
08000266,806180,,7,5,,8.5,9,N1,9,9,
08000267,693505,,5.4,2.6,,8.25,7,N1,6,7.25,
08000268,693508,,5.6,5.6,,8,8.5,N1,7.75,9.25,
08000269,693480,,4.8,3.8,,6.5,5.75,N1,5.75,8,
08000270,806181,,7.2,5.8,,7.25,8.5,N1,6.75,9,
08000271,693509,,8.8,5.6,,8.75,10,N1,10,8.25,
08000272,693510,,6.4,,,5.75,8,,5.5,,
08000273,693076,,5.8,4,,5.5,5.75,N1,4.25,6.75,
08000274,693506,,4.8,3.8,,7,7,N1,5.25,8.75,
08000275,693511,,6.2,4.2,,8,6.25,N1,5,7,
08000276,806198,,4.6,4.6,,8,6.5,N1,5.5,6.75,
08000277,693481,,2.8,,,6.75,8,,5.5,,
08000278,693077,5.5,7.4,5.2,5,8,,N1,,,7.75
08000280,693513,,7,5.8,,8.5,6.25,N1,8.5,8.25,
08000279,693512,,8,6.4,,8.5,7.25,N4,7.25,8,
08000281,693482,,6.4,6.2,,8.5,9.5,N1,7.75,9.25,
08000283,693078,,5.4,4.8,,6.75,7.75,N1,7.75,9.25,
08000282,693514,,7.2,5,,7.5,9.25,N1,9,8.75,
08000286,693515,,6.2,4,,7.5,7.25,N1,6,7.5,
08000284,693518,,7,3.8,,9,9.5,N1,8.5,9.25,
08000285,693483,,4.4,2.8,,6.5,6.75,N1,6,8.25,
08000288,806232,,7.4,4.6,,8.5,8.25,N1,7.75,8,
08000290,687798,8.5,7.4,5,9.25,7.75,,N1,,,6.75
08000289,693079,,7.2,5.2,,7.5,9,N1,8.5,8.75,
08000287,693517,,8.2,9.2,,9.25,8,N4,7.25,9.5,
08000291,806233,6.25,6.2,5.2,5.75,8.5,,N1,,,3.25
08000294,693519,,5,7,,8.5,7.75,N1,7,8.25,
08000293,693484,,7.4,6.6,,8,10,N1,9.5,9.75,
08000292,693080,,5.8,3.4,,6.5,8,N1,8,7.75,
08000296,693516,,5.2,,,5.5,7.5,,5.5,,
08000297,693520,,7.8,7.6,,8.5,8.25,N1,8.75,8.25,
08000295,806248,,9,5.6,,8.25,9,N1,7,8.5,
08000298,693485,,6.4,4.2,,8.5,8.75,N1,9.25,9.25,
08000300,693487,7.25,6.8,5.8,8.5,9,,N1,,,8.5
08000299,693486,,4.2,2.8,,9,8.75,N1,7.75,7,
08000301,693081,,4.8,4.4,,8.25,7.5,N1,5.75,9,
08000302,693488,,5.6,4.6,,8.5,8.75,N1,7,9,
08000306,693490,,3.6,3.4,,8,9,N1,8.5,9.25,
08000303,693489,,6.8,4,,8.25,8.75,N1,8,9,
08000304,693928,6.75,7.4,4,4.75,8.75,,N1,,,6.5
08000305,806199,,6.4,4.2,,8.25,8.25,N1,6.25,8.5,
08000308,806213,,6.4,5.2,,8.25,8.5,N1,7,8.75,
08000310,806214,,6.2,,,7.5,7.75,,7.5,,
08000307,693082,8.25,7,4,8.5,8.5,,N1,,,6.25
08000309,693491,,5,2.8,,8.5,7.5,N1,6,9.25,
08000311,693929,,5,,,7.75,7.75,,4.5,,
08000312,693940,,6.6,4.4,,9.5,9.75,N1,8.75,8.75,
08000313,693083,,6.4,3.4,,8.25,9.75,N1,7.75,9.5,
08000314,693931,,7.2,5.4,,9.25,8.75,N1,8,9,
08000318,693084,6,7.2,5.8,3.25,6.5,,N1,,,4.25
08000317,806234,,6,4.4,,7.75,8.75,N1,7,8.5,
08000315,693930,7.25,7.6,7.4,8.75,8.5,,N1,,,8
08000316,693935,,3.8,,,7.5,7.75,,5.75,,
08000320,806235,,4.2,,,5.25,7.25,,3,,
08000319,693936,,4.4,,,6.5,7.75,,5,,
08000322,693932,,6,9,,8,9.25,N1,9.5,9.5,
08000321,693492,6.5,7.6,4.2,7,7,,N1,,,6
08000323,693937,,3.8,,,5.75,7,,4.75,,
08000325,693493,,4.6,2.8,,6.75,8.25,N1,9,9.25,
08000324,806250,,3.8,,,7.25,6.75,,6,,
08000326,693085,7.5,9,6.8,9,8,,N1,,,8
08000327,806251,,6.6,3.6,,7.25,9,N1,8.25,8.25,
08000328,693933,,8,6.2,,8.5,9.5,N1,8,8.5,
08000329,693494,5.75,8.2,4.4,4.25,6.75,,N1,,,6.5
08000330,693086,,6.6,4,,7.5,8.5,N1,6.5,8.5,
08000331,693938,,4.8,4.2,,7,7,N1,6.5,7.5,
08000332,806591,,4.6,,,6.5,9.25,,8,,
08000333,693495,,4.6,2.4,,5.75,5.75,N1,4.25,6.75,
08000334,693939,,6,3.6,,8.25,7.5,N1,7.5,9.75,
08000336,687801,6.75,8.2,7.8,5.25,9.25,,N1,,,4.25
08000335,693087,,7.8,4.4,,8.75,8.25,N1,8.75,8,
08000337,693496,,6,5,,8.5,9.25,N1,7.25,9.5,
08000339,693088,5.75,6.2,2,3.75,6.75,,N1,,,1.75
08000338,693934,,7.6,5,,7.75,8.25,N1,7.5,7.75,
08000340,806604,,6,3.2,,6.5,8.5,N1,5.25,8.25,
08000341,693941,,6.2,3.6,,8,8.25,N1,6.25,7.25,
08000342,687799,6.5,7.4,3.6,7.5,5.75,,N1,,,7.25
08000343,693089,,8,4.4,,8,9.25,N1,7.75,9.75,
08000344,693942,,8,5.2,,8,7.75,N1,7,9,
08000345,693497,8,7,7,3,5,,N1,,,7.75
08000346,693945,,3.8,,,6.5,5.25,,4.5,,
08000347,693950,,5.6,5,,7,6.75,N1,3.25,7.75,
08000348,693943,,5.2,4.8,,6.75,9,N4,8.5,8.75,
08000349,693090,,4.4,5.4,,8.5,7.75,N1,5.5,8,
08000350,806627,,7.6,5,,7.5,8.5,N1,8,8.25,
08000351,693951,,6.2,4.2,,7.75,8.25,N1,7.5,8.75,
08000352,687800,7.25,7.8,5,4.75,7.5,,N1,,,6.25
08000353,693091,5.75,7.2,8.2,5.5,8,,N1,,,6.75
08000354,693952,5.5,7.6,5.8,7.75,6.75,,N1,,,7.75
08000355,693944,,6.8,5,,7.75,9,N1,9.5,8.75,
08000357,693953,,4.6,,,5.25,7.25,,4.5,,
08000356,693498,,7.6,8.8,,7.75,8,N1,9.5,9.5,
08000359,693948,,6,5.2,,5.75,7.25,N1,7,7.5,
08000358,693946,,6,4.8,,6.75,8,N1,7.25,8.5,
08000360,807032,,6.8,4.6,,8.5,8.5,N1,7.25,9,
08000361,693499,,4.2,,,5,6.25,,3.25,,
08000364,693500,,6.2,6.2,,6,7,N1,3.25,7.5,
08000362,693949,,6,4,,6,5.5,N1,3.75,7.25,
08000363,693118,,6.4,5.2,,7.5,7.5,N1,6.5,8.5,
08000365,807033,,6.4,4,,7.5,8.5,N1,5.5,7.5,
08000369,693501,,6.6,5.2,,6.25,8.75,N1,7.75,8.5,
08000368,687429,,6.4,4.6,,8.5,8.25,N1,7.5,8.75,
08000366,693947,,6,3.4,,7,7,N1,7.25,8.5,
08000370,807053,,6.2,5,,7.67,8.5,N1,7.5,9.5,
08000367,693119,7.75,8,6.6,5.25,8.5,,N1,,,8
08000371,693120,,6.8,4.8,,8.25,6.75,N1,6.75,8.5,
08000372,693502,6.5,7.8,5.8,5.25,9.25,,N1,,,6
08000374,807070,,7,5.2,,7.25,7.25,N1,6,7.5,
08000373,687430,,4,,,6.25,6.5,,3,,
08000375,807071,,7,5.8,,8.25,9.25,N1,9.25,9.25,
08000378,687802,6.25,7.8,3.8,4,7.75,,N1,,,6.25
08000377,687431,,3.6,,,4.25,6,,3.75,,
08000376,693121,,6.8,3.4,,7.75,6.25,N1,6.75,8.75,
08000380,693503,,5.4,3,,6.5,7.5,N1,8.25,8,
08000379,687437,,6.4,4.2,,9,8.25,N1,7,9.5,
08000381,693122,,7,2.6,,8,7.75,N1,5.75,8,
08000382,687432,,7,5,,6.75,7.75,N1,8.25,9.5,
08000383,806161,7.25,8.6,7.4,4.25,8,,N1,,,7.25
08000385,693123,,6,4,,8.75,8.25,N1,6.5,8.75,
08000384,693504,7.5,8.4,7.8,6,6.75,,N1,,,8.75
08000386,806162,,3.6,,,6.75,6.75,,6.25,,
08000387,806163,,5.8,3.2,,7.75,7.75,N1,5,8,
08000389,806182,,6.6,5.2,,7.25,9,N1,8.25,9.5,
08000388,693954,,6.2,5,,8.25,8.25,N1,9.25,8.25,
08000390,693124,8.75,7.4,7.4,9,9,,N1,,,5
08000391,693521,,7.4,4.2,,8.5,9.75,N1,8.5,9.75,
08000392,693955,,7,6,,8.75,9.5,N1,8.25,9.5,
08000393,687433,,6.8,7,,9,9,N1,9.5,9.5,
08000394,693125,,6.6,5.8,,8.25,9.25,N1,7.75,9.5,
08000395,687438,,5.8,4.2,,8.75,9.5,N1,8.75,9.25,
08000396,693522,,3,,,3.75,5.75,,5.25,,
08000399,693523,,4.8,3.6,,6.25,7.75,N1,6.25,7.75,
08000398,687436,,5.6,2.2,,6.75,5.75,N1,6,7,
08000397,687434,,1.4,,,6.5,7.75,,5.25,,
08000400,693956,7,6.8,5,4,6,,N1,,,6.5
08000401,687435,,5.8,2,,8.75,6.5,N1,4.75,7.5,
08000402,693126,,5.6,4.6,,7.75,8.75,N1,8,9,
08000403,806688,,8.6,6.4,,9,8,N1,8.25,8.5,
08000404,693957,7.25,8.4,5.6,4.25,8.5,,N1,,,5.75
08000405,693127,,6,4.8,,7.5,7.25,N1,5.25,8.75,
08000406,693524,,6.4,5,,8.25,8.25,N1,7.75,8.25,
08000407,807031,,7.2,5.2,,8.5,8.75,N1,8,7.75,
08000409,693128,,6,4.2,,9.5,8.75,N1,9.5,9,
