Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
55000317,546482,,6.6,4.8,,7,7.25,N1,5.5,7.25,
55000314,545724,,5.8,7.6,,8.25,8.25,N1,7.75,7.5,
55000326,527039,,7,5,,6.75,7.5,N1,6.5,7.75,
55000328,522856,,4.2,5,,9.5,9,N1,7.75,8.25,
55000330,523751,4.75,8.2,8.6,5.75,8.75,,N1,,,3.75
55000329,539094,8.5,7,,8,,,,,,
55000331,522385,7.25,7,5.8,7.25,8.5,,N1,,,7.75
55000335,545530,,5.2,3.6,,5.75,6.75,N1,4.5,8,
55000332,538727,8,7.6,7.2,7.75,8,,N1,,,7.75
55000336,526599,,7,8.4,,5.75,6.25,N1,6.5,7,
55000333,523752,6,8,5.6,7.25,6.5,,N1,,,6.5
55000334,544982,5.5,7,3.6,4,6.25,,N1,,,6
55000337,547628,8,8.6,,8.5,,,,,,4.25
55000339,542930,,5.8,3,,7,7.25,N1,8.5,9.5,
55000338,542452,6.75,8.6,6.6,7.25,6.25,,N1,,,4.75
55000340,525072,,6,5.6,,7.5,7.5,N1,6.25,8.5,
55000342,538709,,,,,8.25,8.5,,8.5,,
55000343,538710,,6,3.6,,6.25,7.5,N1,5.75,8.5,
55000344,544024,,7.4,,,6.5,7.5,,7.25,,
55000345,526830,4.75,8.2,4.4,6.5,7.75,,N1,,,4.5
55000346,542713,6.25,8.4,7.2,8,7.5,,N1,,,5.75
55000341,545814,,6.8,6,,8.75,8,N1,8.25,9,
55000347,543302,,5.8,4.2,,6.75,7.75,N1,7.25,8.5,
55000354,538651,4.5,7.8,4.6,8.75,9.25,,N1,,,4.75
55000348,523338,,6.8,5.2,,6.75,7.5,N1,6,9.25,
55000352,523753,7,7.2,5.8,7.25,6,,N1,,,5.75
55000351,546195,5.75,5.6,6.2,4,6.25,,N1,,,4
55000353,545728,,7.2,7.4,,7.75,8,N1,9,8.5,
55000349,538692,,6,,,6.25,6,,7,,
55000350,546363,,7.8,7.2,,8,,N1,,,
55000355,543632,,3.6,3,,6.75,5.75,N1,6.5,7.25,
55000357,526306,,3.4,3.2,,6.25,6.25,N1,6,7.75,
55000358,535987,,4.8,,,5,7.5,,7.25,,
55000359,527213,7.25,8.6,7.2,8.5,9.5,,N1,,,6.75
55000360,542717,6.5,7.4,5.2,8.25,7,,N3,,,6.5
55000363,544047,,8.6,9,,7.75,8.75,N1,9.5,9.5,
55000361,543704,7,8.2,9,9,8.5,,N1,,,6.25
55000362,523339,,5.8,2.6,,8,5.5,N1,5.75,8,
55000356,523789,,7.4,6.2,,9.5,9.5,N1,9.5,8.75,
55000364,544865,7.5,8.2,8.8,7.25,7.75,,N1,,,8.75
55000368,542720,3.5,7.6,8,5.25,5.5,,N1,,,7.25
55000365,525975,,7,4.8,,6.5,6.5,N1,6.75,7.75,
55000370,523754,8.75,8,,9,,,,,,
55000371,548336,5.25,7.4,5.2,7.5,8.25,,N1,,,7.75
55000367,549178,9,8,8.6,6.75,7,,N1,,,6.25
55000366,544563,7.75,8.2,,6.75,8,,,,,7.75
55000369,523340,6,4.6,4.6,4.5,5.25,,N1,,,3
55000374,539191,,,,,7.75,10,,10,,
55000375,543633,,3.8,2.2,,5,6,N1,5.5,7.75,
55000373,548364,,7,5.8,,7.5,7.75,N1,7.5,8.75,
55000372,549179,6.75,7.8,7.2,5.5,5.75,,N1,,,7.5
55000376,539537,4.75,7.8,4.8,7.75,6.25,,N1,,,7.5
55000378,548090,7,8,9.2,6.75,7,,N1,,,7.5
55000377,542453,6,8,8.6,5.25,9,,N1,,,7.25
55000379,542721,8,8,,8.25,5,,,,,3.75
55000380,546483,8,8.4,4.4,7.5,6.5,,N1,,,6.25
55000382,546308,,3.6,,,7,5.5,,6.25,,
55000386,546196,,4.6,5.4,,7.5,7.25,N1,7.5,8.25,
55000384,546588,8.75,8.4,8,7.5,7,,N1,,,5
55000381,539177,,3.2,,,4.25,7.75,,7.75,,
55000383,539178,,6.6,8.4,,7.25,7.5,N1,6.5,8.25,
55000390,528522,,5,5.4,,8.5,8.75,N1,8.5,8.5,
55000388,543151,,7.8,9,,9,6.25,N1,6.75,9.25,
55000387,547442,7.25,8.2,9,5.75,5.5,,N1,,,8
55000389,525479,,5.6,4.6,,8.5,8.5,N1,8,9,
55000385,549180,,7.6,9.4,,8.75,8.75,N1,7.25,9,
55000391,538430,,4.6,3.4,,6.75,6.25,N1,4.75,8,
55000392,548410,5.25,6.4,5.6,6.5,7.5,,N1,,,7.5
55000393,547635,,6.8,6,,9,8.75,N1,7.25,8.25,
55000394,526627,,7,5,,8,9.25,N1,8.25,8.25,
55000395,539125,,8,9,,9,7.5,N1,6.75,8.25,
55000396,544025,8.75,9,7.2,9.5,7.5,,N1,,,4.75
55000397,546710,,5.6,3.8,,7,7.75,N1,6.75,8.5,
55000399,547026,8,7.8,5.6,7,7.5,,N1,,,5.25
55000398,549181,8.5,8.4,8,9.75,7.75,,N1,,,5
55000400,546309,,6.4,5.2,,7.5,7.5,N1,8.75,9.25,
55000401,547657,5.75,7.2,4.8,6,6.75,,N1,,,4.75
55000405,544423,,7.2,6.2,,7.5,8.25,N1,7.5,7.5,
55000407,546484,8.75,6.6,5.4,5.25,6.75,,N1,,,4
55000404,543421,,6.8,5.2,,8,7.5,N1,8.75,8.5,
55000408,523755,4.25,5.8,5.4,7,7.5,,N1,,,3.5
55000411,526307,,7.2,4.8,,7.75,7,N1,5,8.5,
55000402,543152,5.75,6,,6,6.5,,,,,2.75
55000403,544983,5.75,7.4,5.8,7.5,7.75,,N1,,,7.75
55000406,545688,3.75,8.4,6.6,8.5,6.75,,N1,,,8.25
55000412,547443,7.25,7.2,8.2,3.75,5,,N1,,,5.25
55000410,546589,,6.8,4.6,,6.75,7.25,N1,4.75,8.5,
55000409,548059,9,7.4,8,7.75,7.25,,N1,,,6
55000413,545846,,7.6,7.6,,9,9.5,N1,9.75,8.25,
