Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
35000373,872618,,6.4,,,6.5,6,,5,,
35000376,869195,4.5,7.8,4.4,7.75,7,,N1,,,8
35000374,910509,,5.6,6.8,,6.75,8,N1,5.5,7.5,
35000378,874236,5.25,8.6,6.2,8.75,8.25,,N1,,,8
35000375,874235,,7.6,8.2,,9,9,N1,9.75,9.5,
35000379,867513,6.75,7.6,4.8,8.5,7.75,,N1,,,7
35000377,855371,5.25,6.2,3.2,7,8,,N1,,,3.5
35000380,874237,5.5,7.4,6.2,8.25,7.5,,N1,,,5.25
35000381,855372,,5.8,6,,7.25,6,N1,5.5,8.25,
35000382,914016,5.75,7.6,5.4,7.25,7.75,,N1,,,3.25
35000383,874238,,8.4,,,7,7.25,,7,,
35000384,869193,6.5,7.6,7.2,5.75,8,,N1,,,7.75
35000387,867428,,7.2,5.4,,8.5,7,N1,5.75,7.75,
35000390,867429,,3.4,,,6.25,5.75,,4.5,,
35000389,874240,4,8.8,3.6,8.5,4.25,,N1,,,8.5
35000386,874239,,3.2,,,6.25,5,,5,,
35000388,870905,,4,,,6.75,2.75,,5,,
35000385,855373,6,7.4,4,7,7.5,,N1,,,7.5
35000392,914064,,2.8,,,6.5,5.25,,4.25,,
35000391,874241,,3.2,,,3,4.75,,5.25,,
35000393,855374,,4.6,,,6.5,6.5,,5.5,,
35000394,874242,,6.4,,,7,7,,4.5,,
35000395,867431,,6,2.8,,5,5.5,N1,4.5,7.75,
35000396,914065,,6.4,4.2,,8.25,6.75,N1,5.5,6.25,
35000398,867432,,2.8,3,,8,7.5,N1,5.25,8,
35000397,874243,8.25,8,5,8.75,7,,N1,,,5.25
35000401,855375,,7.6,7.8,,9.25,7,N1,6.25,7.75,
35000402,874244,4.75,8,4,8.5,6.5,,N1,,,7.75
35000399,869196,7,8.2,5.4,7.75,5.5,,N1,,,8.25
35000400,867433,,6.2,5.4,,7.75,6.25,N1,5,8.5,
35000403,867430,,4.4,5.4,,4.5,6.25,N1,4.75,6,
35000404,855376,,3,,,6,6,,6,,
35000405,869202,8.25,8.8,5.6,9.25,6.75,,N1,,,6.75
35000406,867514,6.75,7.4,6.2,7.5,8,,N1,,,4
35000407,869197,4.75,3.6,2.6,5.5,7,,N1,,,4.75
35000412,912263,4.75,8.4,5,8.25,8.5,,N1,,,7.5
35000414,912264,,3.6,5,,8.25,6.25,N1,5.5,7,
35000411,933307,,6,6.6,,9,6.75,N1,5.5,8.5,
35000410,874245,,6.2,6.4,,9.25,10,N1,10,9,
35000408,855377,,6.4,5.4,,8.25,7,N1,8,7.75,
35000416,855379,,7.8,7.8,,9.25,7.5,N1,6,7.75,
35000409,867434,,7.4,6,,8.5,6,N1,6.25,8.5,
35000415,874246,,5.8,5.4,,8,8,N1,7.75,7.25,
35000413,855378,,4.2,,,7.75,5,,4.5,,
35000417,929770,,5.6,,,7,3.75,,4.25,,
35000418,867437,,7.2,5.6,,7,7.25,N1,5.5,7.25,
