Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
54011903,558662,7,6.8,4.8,4.25,7.5,,N1,,,5.5
54011904,560324,6.75,7.6,5,8.25,7.5,,N1,,,7.25
54011898,551702,,7.4,4.2,,7.75,8.75,N1,6.75,9.25,
54011900,558661,,5.6,5.2,,8,7.5,N1,7,7.25,
54011899,560323,,6.2,4.6,,7.5,7.75,N1,6.25,8.75,
54011901,552980,,7.8,4.6,,8.5,7.25,N1,7.25,8.75,
54011893,558720,,3.8,3.8,,5,6.25,N1,5.25,8.5,
54011905,560879,7.75,7.2,4.6,7,8,,N1,,,6.5
54011906,558721,,6.4,4.6,,7.75,8.75,N1,8,9.5,
54011907,558722,,5.8,4.2,,7.25,7.75,N1,6.5,9.25,
54011888,560320,,7.2,5.2,,8,7.75,N1,8,9,
54011910,561774,8.25,6.8,4.6,6.75,9.25,,N1,,,8
54011914,561304,7.25,5.2,4,5.5,8.25,,N1,,,7
54011916,558665,,8,5.6,,8,9,N1,8.5,9.5,
54011915,558719,,5,3.8,,8,6,N1,5.5,7,
54011909,560325,,5.8,4.8,,7.75,6.5,N1,7.25,6.75,
54011913,558664,6.75,7.2,7,4.75,7.75,,N1,,,6.5
54011911,558723,,5.4,4.6,,6.75,5.75,N1,4.25,5.5,
54011919,559531,,6,3,,7.25,6.5,N1,5.5,8,
54011912,560326,,6.4,4,,8,7,N1,5.75,7.5,
54011920,552187,,3,3.8,,7.25,5.25,N1,3.25,6.75,
54011918,559534,,4.8,5,,8,6.25,N1,6,6.25,
54011917,560327,,8,4,,8.25,8.25,N1,7.75,9,
54011921,559528,,5.2,4.4,,8,6.75,N1,5.5,7.75,
54011923,559535,,4.4,3.4,,7,6.25,N1,5.25,7,
54011908,558663,,7.2,6,,9.25,6.25,N1,5.5,9,
54011925,560329,,6.2,4,,8.5,8,N1,7.75,9,
54011924,559532,,6,3.8,,6.5,6.5,N1,5.5,8.75,
54011926,559536,,7.2,3.8,,8.75,8.5,N1,7.75,8.75,
54011935,559533,,5.6,7.8,,7.75,6.25,N1,6.75,9,
54011934,559537,,5,3.2,,8.25,6.75,N1,7,9,
54011929,561771,8,6.6,4.4,7.5,7.5,,N1,,,7.5
54011930,559144,,7,5.8,,8.5,8,N1,8,8.75,
54011932,559529,,5.8,3.8,,7.25,8.25,N1,8.5,8.5,
54011928,561171,,5.8,4.8,,7.5,6.75,N1,6,8.5,
54011927,561305,6.75,6.6,4,6.75,8,,N1,,,8.5
54011931,561172,,5.4,4.6,,7.25,8,N1,6.75,9.25,
54011933,561173,,7,5.4,,7.25,7.75,N1,6.5,5.75,
54011937,559530,,6.2,7.2,,9,8,N1,7.5,9.25,
54011939,561175,,4.4,6,,8.25,5.75,N1,7,9,
54011938,559145,,5.4,4.8,,8.25,6.5,N1,5.25,8,
54011936,561174,,5.2,6.2,,7.5,8.5,N1,8.5,9,
54011922,560328,7.5,6.4,4.6,5.5,8.25,,N1,,,5.25
54011940,559146,,4.4,5,,6.75,6.75,N1,6,7.5,
54011941,561176,8,7.8,5.2,6.5,8.25,,N1,,,6.75
54011944,561177,6.75,7.4,6.2,7.5,8.5,,N1,,,7
54011942,559538,,6.6,6.2,,8.25,7,N4,6,9.25,
54011949,559149,,7.2,3,,8.25,7.75,N1,7.25,9.25,
54011943,559147,,6,4.8,,7.75,8,N1,6.25,8.5,
54011950,561179,,5,5,,6,6.25,N1,4.75,6.25,
54011945,559148,,5.6,3.6,,7.75,7.75,N1,8,9,
54011946,561178,,4.8,3.4,,8,6.75,N1,7,8,
54011947,554201,5,5,4,5.25,5.25,,N1,,,4.25
54011957,555155,,3,2.4,,7.75,4.25,N1,5.75,6.5,
54011948,559539,,2.8,3.4,,7,7,N1,7.25,8,
54011954,561181,,5.6,4,,8,6.75,N1,5.75,7.25,
54011951,559541,,5.6,6.4,,6,6.75,N1,6.5,8.25,
54011952,555154,,5.6,4.2,,7.25,6.5,N1,6,8.75,
54011953,561180,,6.4,5.2,,5.75,7.75,N1,7.25,7.75,
54011955,559542,,5.2,4.6,,7.5,6.75,N1,6.75,8.25,
