Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
61000307,429056,,6,4.2,,5.5,6.5,N1,5.25,8.75,
61000310,431750,,5.4,5.6,,6.25,8.75,N1,7.75,9.25,
61000311,426105,7.25,9,8.8,7.25,5.75,,N1,,,9
61000309,429058,,8.2,8,,8,7.75,N1,7.5,9.25,
61000312,429051,,5.6,4.6,,7.75,7.75,N1,5.25,7.5,
61000313,426106,5.25,8.4,8.2,4.25,6.25,,N1,,,9.5
61000314,426515,7.75,9,7.6,7.5,6,,N1,,,8.25
61000315,429059,,4.8,3.4,,6.5,7.75,N1,8,7.25,
61000316,429052,,6.6,4,,8,10,N1,9.5,9,
61000317,429060,,7.6,6.4,,6.25,7.75,N1,6.5,8.25,
61000318,431751,,7,7.6,,8.75,9.5,N1,9.5,8.25,
61000323,431752,8.25,8.6,6.6,7.25,5.75,,N1,,,7.75
61000319,429061,,8.2,8.6,,7.5,8,N1,7,8.75,
61000320,429494,6.75,7.8,9.2,5.5,7,,N1,,,8.5
61000322,466811,5,7.4,8,6.25,6.75,,N1,,,6.5
61000321,426107,8,8,5.8,8.5,6.75,,N1,,,5.25
61000324,466854,7,7.6,7.8,7.25,7.25,,N1,,,7.5
61000325,429068,,5.6,4.8,,4.5,6.75,N1,5.75,7.25,
61000326,464242,,5,3.2,,6.75,8.25,N1,6.25,7.5,
61000327,426108,7.75,8,6,8,6.25,,N1,,,8.25
61000328,429053,,6.4,3.4,,7.5,8,N1,6,7.75,
61000329,426109,5.75,6.8,6.4,3.75,6.25,,N1,,,4
61000332,429063,,3.4,2.8,,5,5,N1,3.75,4.75,
61000331,429062,,6.2,4.2,,5.25,7.75,N1,7.75,9,
61000330,464621,7,7,4.2,7.75,7.5,,N1,,,3.5
61000333,429495,8.5,8,5.4,8.75,7,,N1,,,4
61000334,465086,7.5,8.2,8.8,4.25,6.25,,N1,,,8
61000336,429496,6.75,7.8,9.2,7.25,9.25,,N1,,,7.25
61000335,429064,,4,3.8,,5,7.5,N1,5,8,
61000337,465087,,7.4,5.8,,8.5,7,N1,5.25,7.75,
61000338,465134,9,8.6,5.6,8,5,,N1,,,5.5
61000339,429054,,7.2,7,,6.5,8.25,N1,8.25,7.5,
61000340,426112,6.75,5.6,4.6,7.5,5.5,,N1,,,6
61000342,429077,,7.4,,,7,6.75,,6.75,8.25,
61000343,429078,,5.6,5,,7,6.25,N1,6,6.5,
61000341,431753,7.5,7,3.4,6.75,6.5,,N1,,,6
61000344,426114,6,8.6,4.4,8,7.75,,N1,,,8.5
61000348,426110,7,7.2,4.6,7.25,6,,N1,,,8.25
61000346,431754,7.25,7.8,6.4,9,6.75,,N1,,,4.5
61000345,429497,,6.6,6.4,,7.25,7.75,N1,8.5,8.5,
61000347,429079,,6.4,8.8,,8.75,7.5,N1,7.75,7.25,
61000349,431755,4.5,8,2.8,8,6.25,,N1,,,7
61000350,429498,8.25,8.4,9.4,8.75,6.75,,N1,,,8.5
61000352,426516,,7,7.2,,6,8.75,N1,8,9,
61000351,426115,6,8.6,8.2,6,7.5,,N1,,,9.5
61000353,429499,7,8.6,5.4,4.25,7.5,,N1,,,7
61000355,464195,,3.4,3.2,,4.25,5.75,N1,4.5,6,
61000354,429069,,3.6,2,,4.25,5.5,N1,3.25,2.75,
61000356,429582,8.5,9,4.2,9.25,6.25,,N1,,,4.75
61000360,429583,7.75,5.6,8.6,3.5,6.75,,N1,,,5
61000359,464196,7.25,8.2,9,5,8,,N1,,,6.5
61000357,429070,,3.8,3.2,,5,6.5,N1,5.5,7.5,
61000358,429502,,6.4,,,6.25,8,,8,8.5,
61000361,429080,,3.6,3.4,,7.5,5.25,N1,7.5,8.75,
61000362,464671,5.25,4.8,2.8,4.25,5.25,,N1,,,3.75
61000363,429584,,2.4,2.2,,6.25,6.25,N1,5,4.5,
61000364,431756,,5.2,3.8,,5.75,6.75,N1,4.5,7.75,
61000365,429071,,5,4.8,,6.25,6,N1,6.25,7.25,
61000366,431757,,4.4,3.6,,7.25,7.5,N1,4.75,8.75,
61000367,429072,,6.2,7.6,,8,8.75,N1,7.25,8.5,
61000370,429081,,7.6,7.8,,8.5,6.5,N1,5,8,
61000369,429503,,4.6,4.6,,6.75,7.75,N1,5.75,8.75,
61000368,429073,,4,4.2,,6.25,7.25,N1,5.75,8.25,
61000371,426111,8.75,9.4,8,9.5,8.25,,N1,,,7
61000373,465981,,3.8,2.8,,5.75,6,N1,3,6.75,
61000372,429074,,4.4,4.2,,6.25,5.75,N1,5.75,7.75,
61000374,431758,7.25,7,5.4,6.75,6,,N1,,,3
61000375,429075,,6.4,4.8,,8.5,7.25,N1,8.25,8.75,
61000376,429500,,3.8,2.8,,5.25,6.75,N1,4.75,6.75,
61000377,429922,8.25,7.6,5.8,9,7.5,,N1,,,4.25
61000380,429076,,6.6,5,,7,8.5,N1,7.75,9.5,
61000378,466020,5.75,4.2,4,2,6.5,,N1,,,3.5
61000379,429501,,3.8,2.6,,6,4.75,N1,4.25,7,
61000381,429506,,7.8,6.2,,8.5,9.75,N1,9.5,9.75,
61000383,429504,,6.6,7.2,,8.75,7.5,N1,6.25,8.75,
61000382,431759,4.75,7,8.6,8.25,6,,N1,,,2.5
61000384,426517,8.75,8,5.4,8.5,5.75,,N1,,,5.75
61000385,426113,7.25,6.4,5,3.75,7.75,,N1,,,2.75
61000386,429923,5.5,8.2,6.6,9.25,4.75,,N1,,,8.75
61000387,429507,,6.6,5.4,,8.5,8.25,N1,7,9,
61000388,426518,6.75,7.4,4.6,8.25,7,,N1,,,5.75
61000389,426116,6.5,6.6,4.6,4.75,6.75,,N1,,,5.25
61000390,431802,5.25,8.6,5.8,4.25,5.5,,N1,,,6.25
61000392,426519,6.25,8,8.8,5,8,,N1,,,8.25
61000394,431803,9,8.2,6.4,8.75,6.5,,N1,,,6.75
61000391,464194,5.5,8.4,8.4,4.75,4.5,,N1,,,8
61000393,429519,,3,3,,5.25,5.75,N1,4.75,7.75,
61000396,429508,,7.4,9.2,,7.75,6.75,N1,6.5,9,
61000397,429509,,8,9.2,,8.75,8.5,N1,8.25,8.75,
61000395,429924,,8,8.4,,7.25,8.5,N1,7,9,
61000398,429510,,4.4,4.6,,6,9.25,N1,7.5,9.25,
61000399,462943,9.25,8.6,6.2,9.75,6.25,,N1,,,6.25
61000400,429520,,4.8,6.2,,7.25,8.25,N1,7,9.25,
